subject_area,1979.0,1996.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0
Paralleles Rechnen,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Hygiene,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Klinische Forschung,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Pflanzengenetik,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Partielle Differentialgleichungen,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Systematik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Partikeltechnik,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Allgemeine und Vergleichende Literaturwissenschaft,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Geoökologie,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Biocomputing,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Werkstofftechnologie,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Pflanzenforschung,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Pharmakologie und Toxikologie,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ernährungsmedizin,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Mehrphasenströmung,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Industriesoziologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Mensch-Maschine-Interaktion,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Mensch-Computer-Interaktion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Geschichte des Mittelalters,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Versuchstierkunde,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Lateinamerikastudien,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Englische Philologie,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Plasmatechnik,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Mehrphasenströmungen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Meereswissenschaften,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Physikalische Ozeanografie,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Biomaterialien,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Verkehrswesen,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Kognition,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Stochastische Optimierung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Konstruktiver Maschinenbau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Politologie,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Verhaltensphysiologie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lateinische Philologie,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Biomedizinische Optik,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Stoffwechselphysiologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Strafrecht,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Hydrogeochemie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Vor- und frühgeschichtliche Archäologie,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Ernährungsforschung,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Waldbau,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wahrscheinlichkeitstheorie,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Autoimmunerkrankungen,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Pharmakoepidemiologie,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Bioingenieurwesen,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Systemdynamik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Strukturphysik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Vulkanologie,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Geschichte der Medizin,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Mensch-Maschine-Systeme,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Metallorganische Chemie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Photochemie,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Klinische Psychologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Tropenmedizin,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Thermische Maschinen und Antriebe,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Entzündungsbiologie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Vielteilchentheorie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Entwicklungsökonomik,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Audiologie,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Klimawissenschaften,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Trenntechnik,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Evolutionsgenetik,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Neurochemie,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Naturschutz,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Finanzwissenschaft,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Baumphysiologie,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Adaptronik,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Molekulare Parasitologie,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Netzwerke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Äthiopistik,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Baustoffkunde,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neuere und Neueste Geschichte,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Molekulare Neurobiochemie,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Afrikawissenschaften,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Neuropharmakologie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Fertigungsverfahren,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Imaging,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Zelluläre Neurowissenschaften,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Fertigungstechnologie,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
IT-Sicherheit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Technomathematik,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Beschichtungstechnik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Zelluläre Immunologie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Neuronale Informationsverarbeitung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Molekulare Infektionsbiologie,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Bauforschung,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Kardiovaskuläre Physiologie,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Nanophysik,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Nanophotonik,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Funktionelle Genomforschung,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Baugeschichte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Funktionelle Genomik,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Funktionalanalysis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Molekül- und Oberflächenphysik,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Molekularpharmakologie,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Isotopenforschung,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Jüdische Studien,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Molekulare Ökologie,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Mustererkennung,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Myologie,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
NMR-Spektroskopie,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Formale Methoden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Islamwissenschaft,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Molekulare Virologie,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Molekulare Toxikologie,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Fluidmechanik,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Molekulare Phytopathologie,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Theoretische Astroteilchenphysik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Nanokomposite,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Nanomechanik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Neuronale Netze,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Neurophysik,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Evolutionäre Anthropologie,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Optimierungstheorie,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Oberflächenforschung,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Algorithmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Tanzwissenschaften,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Experimentelle Pharmakologie,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Klebtechnik,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Obstbau,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Theoretische Linguistik,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hämatologie und Onkologie,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Wirtschaftssoziologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Südasienwissenschaften,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Optische Messtechnik,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Zellphysiologie,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Optische Technologien,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Klimamodellierung,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Wirtschafts- und Sozialgeschichte,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Organische Geochemie,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Stochastische Analysis,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Mikrotechnologie,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Organismische Biologie,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Experimentelle Biophysik,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Allgemeine Linguistik,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Systemische Neurobiologie,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Algorithm Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Bildgebung,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Numerische Strömungssimulation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Bildgebende Verfahren,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Molekulare Humangenetik,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Molekulare Entwicklungsbiologie,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fahrzeugtechnik,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Technische Thermodynamik,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Genregulation,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Molekulare Biophysik,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Nichtkommutative Geometrie,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Betriebssysteme,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Niederländische Philologie,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Molekulare Bildgebung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Nordamerikastudien,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Nordische Philologie,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Zeitreihenanalyse,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Geodynamik,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Experimentelle und Angewandte Physik,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Hämostaseologie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Zahnmedizin,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Techniksoziologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Numerische Mechanik,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Numerische Modellierung,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Wärmeimpulsschweißen,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Lateinische Philologie des Mittelalters,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Physik der Atmosphäre,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Umweltingenieurwesen,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Psychopathologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Spracherwerb,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Makroökonomik,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Unfallchirurgie,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
RNA-Biochemie,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Diskrete Optimierung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Sportwissenschaft,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Diskrete Geometrie,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Umweltprüfung und Umweltplanung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Mathematische Biologie,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Radioonkologie,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Computergrafik,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Marine Geochemie,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Differentielle Psychologie,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Differentialgleichungen,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Computersimulation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Röntgenphysik,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Informationswissenschaften,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tissue Engineering,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Dunkle Materie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Gynäkologie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Griechische Philologie,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Scientific Computing,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Psychophysik,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Computer Vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Psychosomatische Medizin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kolbenmaschinen,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tierzucht,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Computeralgebra,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Magnetofluiddynamik,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Makroökonomie,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Architektursoziologie,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Pädagogische Psychologie,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Ingenieurwesen,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Computerchemie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Biowissenschaften,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Arbeitsmarktforschung,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Sprachwissenschaft,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Marine Geologie,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Marine Geophysik,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Ökotoxikologie,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Denkmalpflege,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Bruchmechanik,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Regenerative Medizin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Maschinendynamik,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Materialmodellierung,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Kommunikationssysteme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Handelsrecht,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Umwelt- und Ressourcenökonomik,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Transplantationschirurgie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Informationstheorie,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Massenspektrometrie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Hochleistungsrechnen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Religionsgeschichte,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Datenbanksysteme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Hardware-Software-Co-Design,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Reproduktionsbiologie,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Religionssoziologie,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Spanende Fertigung,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Spanende Fertigungstechnik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Halbleitertechnik,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Kondensierte Materie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Computerwissenschaften,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Anästhesie,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Umweltmedizin,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Spintronik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Rechnernetze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Recht,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Recht und Ökonomie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Biomolekulare Chemie,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Bodenzoologie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Transfusionsmedizin,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Hals-Nasen-Ohren-Heilkunde,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Transplantationsmedizin,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Umweltgeochemie,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Sozialpsychologie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Informationssysteme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Hochleistungskeramik,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Eingebettete Systeme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Harmonische Analysis,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Verbrennung,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Chemieingenieurwesen,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Medizin- und Wissenschaftsgeschichte,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Kognitive Robotik,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Computational Engineering,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Prähistorische Archäologie,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Chemische Reaktionstechnik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Embryologie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Tumorimmunologie,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Gießereiwesen,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Medizinische Mikrobiologie und Hygiene,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Medienwissenschaft,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Produktionsplanung,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Historische Geographie,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Traumatologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Vergleichende Literaturwissenschaften,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Tieftemperaturphysik,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Kognitive Neurowissenschaft,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Luftfahrtantriebe,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Historische Geologie,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Verbrennungsforschung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Vergleichende Politikwissenschaften,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Christliche Archäologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Provinzialrömische Archäologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Stadt- und Regionalplanung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Biostatistik,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Gravitationsphysik,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Psychoakustik,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Chemische Technik,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Grammatiktheorie,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Vaskuläre Medizin,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Standortkunde und Bodenschutz,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Archäozoologie,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Archäometrie,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Empirische Kulturwissenschaften,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Statische Physik,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Gesundheitsökonomie,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Herzchirurgie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Softwaretechnik,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Primatologie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Angiologie,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Stahlbau,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sinnesphysiologie,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
